Country Name,Indicator Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Guinea-Bissau,"Employment in services, female (% of female employment) (modeled ILO estimate)",17.86000061,17.45999908,17.86000061,18.38999939,18.63999939,19.13999939,19.45000076,19.95000076,20.64999962,21.02000046,21.60000038,22.29999924,22.72999954,23.45000076,24.29000092,24.62999916,25.04000092,25.32999992,26.54000092,27.35000038,28.38999939,28.96999931,30.09000015,,
Equatorial Guinea,"Employment in services, female (% of female employment) (modeled ILO estimate)",42.5,42.5,42.56000137,42.88999939,42.47999954,42.20999908,42.08000183,41.79999924,41.56999969,41.54000092,41.27999878,40.97999954,41.20999908,41.47000122,41.59999847,41.84999847,42.27000046,42.65999985,43.29999924,43.86999893,44.20999908,45.13000107,45.84999847,,
Greece,"Employment in services, female (% of female employment) (modeled ILO estimate)",63.54999924,67.22000122,67.83000183,68.22000122,70.95999908,71.90000153,72.40000153,75.66999817,76.55999756,77.29000092,78.02999878,79,79.5,79.58999634,79.86000061,79.63999939,79.05000305,79.51000214,79.66999817,80.11000061,80.34999847,80.55000305,81.58000183,,
Grenada,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,"Employment in services, female (% of female employment) (modeled ILO estimate)",58.79999924,59.22000122,58.36999893,57.50999832,58.97000122,59.81999969,60.88000107,66.08999634,65.13999939,64.18000031,63.68999863,63.29999924,62.90999985,62.49000168,67.66000366,72.05000305,76.27999878,71.58000183,72.48000336,72.19999695,72.69000244,72.76000214,73.15000153,,
Guam,"Employment in services, female (% of female employment) (modeled ILO estimate)",96.37999725,96.38999939,96.41000366,96.44000244,96.41000366,96.38999939,96.38999939,96.41000366,96.41999817,96.37000275,96.36000061,96.31999969,96.25,96.23999786,96.29000092,96.23999786,96.26000214,96.29000092,96.30999756,96.33999634,96.36000061,96.37000275,96.37000275,,
Guyana,"Employment in services, female (% of female employment) (modeled ILO estimate)",62.56000137,66.44999695,70.88999939,73.97000122,77.19999695,80.05999756,80.43000031,80.55999756,80.19000244,79.59999847,79.44999695,79.66000366,79.56999969,79.33999634,79.56999969,79.62999725,80.16999817,80.40000153,80.76000214,80.37000275,80.62000275,80.76999664,81.18000031,,
High income,"Employment in services, female (% of female employment) (modeled ILO estimate)",77.53605375,78.14820987,78.78700253,79.34315698,80.01553289,81.04890433,81.71596646,82.35931568,82.9331694,83.34452161,83.62177974,84.18597482,85.20519434,85.57986084,85.64014279,85.83717901,85.94379335,86.14190908,86.32869048,86.57480467,86.55648196,86.60748818,86.75939054,,
"Hong Kong SAR, China","Employment in services, female (% of female employment) (modeled ILO estimate)",85.37999725,87.19000244,88.05000305,89.34999847,90,90.62999725,91.68000031,92.56999969,93.30000305,93.5,93.97000122,94.58000183,94.76999664,95.05000305,95.26999664,95.44999695,95.61000061,95.76000214,95.91000366,96.02999878,96.19000244,96.33999634,96.45999908,,
Honduras,"Employment in services, female (% of female employment) (modeled ILO estimate)",65.55000305,65.54000092,66.66999817,67,67.34999847,64.36000061,65.81999969,68.81999969,66.68000031,66.48000336,68.29000092,68.77999878,68.77999878,68.95999908,70.34999847,68.15000153,71.26999664,68.36000061,71.63999939,72.09999847,70.51000214,71.13999939,72.69999695,,
Heavily indebted poor countries (HIPC),"Employment in services, female (% of female employment) (modeled ILO estimate)",21.24142812,21.4580891,21.77390956,21.76052599,21.86488568,22.01807674,22.27652969,22.6712767,22.89638949,23.58616298,24.28574376,25.30284766,26.18787185,27.13940413,28.0789717,29.17444589,29.97626197,30.90390368,31.80623384,32.5160709,33.14061729,33.78278734,34.39928631,,
Croatia,"Employment in services, female (% of female employment) (modeled ILO estimate)",59.88000107,60.88000107,61.86999893,62.75,63.56000137,64.37999725,62.58000183,63.63000107,63,67.23999786,68.33000183,67.98000336,69.44000244,69.62999725,68.29000092,71.04000092,74.69000244,76.66000366,77.55000305,79.91000366,81.36000061,79.73000336,79.41000366,,
Haiti,"Employment in services, female (% of female employment) (modeled ILO estimate)",73.90000153,74.13999939,74.61000061,75.16999817,75.66000366,76.19000244,76.72000122,77.08000183,77.66999817,78.18000031,78.69999695,79.29000092,79.93000031,80.73999786,81.16000366,81.84999847,82.37999725,82.84999847,83.23999786,83.75,84.23999786,84.68000031,84.90000153,,
Hungary,"Employment in services, female (% of female employment) (modeled ILO estimate)",71.08000183,70.26999664,71.41000366,71.88999939,71.06999969,71.77999878,73.95999908,74.70999908,76.19000244,76.52999878,76.65000153,76.76999664,78.05999756,77.91999817,77.51999664,78.13999939,78.33999634,78.20999908,78.41999817,78,77.27999878,77.29000092,77.16999817,,
IBRD only,"Employment in services, female (% of female employment) (modeled ILO estimate)",36.99370264,37.40962002,37.41122172,37.81106977,38.28391186,39.01527785,39.55112106,40.84592209,41.43258203,42.64455221,43.36384883,44.42250945,45.59012137,46.33241406,47.62821862,48.61242479,50.32267933,51.98334132,53.24300688,54.39662208,55.446146,56.30885214,57.40781473,,
IDA & IBRD total,"Employment in services, female (% of female employment) (modeled ILO estimate)",34.64889502,35.03051977,35.0752277,35.40109577,35.83013728,36.47636952,36.95413634,38.05703585,38.57880926,39.63395901,40.29310119,41.20901332,42.23701524,42.90478618,44.02131355,44.90332906,46.30072164,47.64553982,48.707705,49.67190643,50.57938673,51.35795493,52.29467072,,
IDA total,"Employment in services, female (% of female employment) (modeled ILO estimate)",23.96256203,24.31130286,24.67928729,24.79892466,25.2064323,25.6511608,26.04491403,26.47724225,26.85713471,27.47437942,28.05865331,28.68691387,29.50006537,30.23978888,30.94751634,31.62450946,32.08413094,32.57086121,33.24754365,33.80468536,34.61215216,35.44306875,36.08108973,,
IDA blend,"Employment in services, female (% of female employment) (modeled ILO estimate)",34.77463269,35.27547508,35.68040418,35.97860712,36.48130206,37.1217898,37.39164781,37.42871381,37.59718871,37.81878738,38.22044322,38.46101296,39.43889798,40.12352491,40.77823968,41.24883059,41.57643685,41.84381045,42.27645462,42.559732,43.56616416,44.85169226,45.59280692,,
Indonesia,"Employment in services, female (% of female employment) (modeled ILO estimate)",40,39,38.54999924,38.29999924,39.36000061,38.81999969,37.29999924,41.16999817,39.70999908,43.52000046,43.56999969,44.06000137,45.65000153,46.65000153,48.15000153,48.95999908,50.36000061,51.20999908,51.63000107,53.93999863,54.52000046,55.5,56.97000122,,
IDA only,"Employment in services, female (% of female employment) (modeled ILO estimate)",19.75926367,20.03477965,20.36219591,20.36689471,20.72519021,21.07794165,21.48177068,22.03402971,22.47541901,23.21940139,23.85292379,24.63905446,25.34194498,26.0853436,26.79724762,27.62641412,28.22077931,28.83531178,29.63546778,30.39471424,31.22180926,31.92497092,32.52854871,,
Isle of Man,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
India,"Employment in services, female (% of female employment) (modeled ILO estimate)",13.40999985,13.60999966,13.76000023,13.96000004,14.25,14.55000019,14.78999996,15.02999973,15.30000019,15.67000008,16.09000015,16.60000038,17.04000092,17.48999977,19.31999969,21.27000046,22.20999908,23.15999985,24.12000084,25.11000061,26.13999939,27.19000053,27.95999908,,
Not classified,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,"Employment in services, female (% of female employment) (modeled ILO estimate)",79.30000305,80.90000153,82.09999847,82.51999664,83.41000366,84.81999969,85.12999725,85.33000183,86.80999756,87.29000092,87.84999847,88.55999756,89.04000092,89.44999695,89.69000244,89.61000061,89.55000305,89.83000183,89.87999725,89.51000214,89.70999908,90.05000305,89.95999908,,
"Iran, Islamic Rep.","Employment in services, female (% of female employment) (modeled ILO estimate)",46.34999847,45.79000092,44.81999969,43.59000015,42.72000122,41.47999954,40.13999939,39.02000046,38.02999878,37.31999969,37.77999878,41.97000122,44.00999832,47.61999893,48.56000137,50.72000122,52.41999817,53.86999893,53.38000107,52.86000061,53.15999985,53.40999985,54.50999832,,
Iraq,"Employment in services, female (% of female employment) (modeled ILO estimate)",57.65999985,57.61000061,56.65000153,56.81999969,58.11999893,59.93000031,60.56000137,61.11999893,61.70000076,61.63999939,62.33000183,62.52000046,63.58000183,64.11000061,64.36000061,64.30000305,64.83000183,65.66000366,66.22000122,66.12000275,67.37999725,68.15000153,68.76999664,,
Iceland,"Employment in services, female (% of female employment) (modeled ILO estimate)",81.80999756,78.25,82.38999939,85.44000244,85.69000244,85.61000061,85.51999664,85.01999664,86.20999908,87.63999939,88.87000275,88.98000336,89.01000214,90,90.09999847,90.43000031,89.75,90.05000305,91.34999847,90.87999725,91.06999969,91.16000366,91.26000214,,
Israel,"Employment in services, female (% of female employment) (modeled ILO estimate)",84.47000122,85.05000305,85.59999847,86.09999847,86.76000214,87.30000305,87.80999756,88.36000061,88.77999878,89.20999908,89.62999725,90.05000305,90.38999939,90.73000336,91.09999847,91.40000153,90.95999908,91.30000305,91.41000366,91.16000366,91.31999969,91.44000244,91.58999634,,
Italy,"Employment in services, female (% of female employment) (modeled ILO estimate)",72.87999725,73.40000153,74.43000031,75.11000061,75.18000031,75.94999695,76.41999817,79.08999634,79.34999847,79.94999695,80.44000244,81.27999878,82.45999908,83.12999725,83.08000183,83.56999969,83.81999969,84.19999695,84.26999664,84.52999878,84.83999634,84.5,84.59999847,,
Jamaica,"Employment in services, female (% of female employment) (modeled ILO estimate)",80.01999664,81.79000092,83.68000031,84.55000305,84.27999878,83.69999695,84.86000061,85.77999878,86.31999969,87.02999878,86.37999725,86.12999725,85.98000336,85.76000214,85.47000122,85.47000122,85.95999908,86.11000061,86.40000153,85.30000305,84.66000366,85.06999969,86.05999756,,
Jordan,"Employment in services, female (% of female employment) (modeled ILO estimate)",82.58999634,82.80000305,83.04000092,83.33000183,83.66000366,83.86000061,82.93000031,81.31999969,81.70999908,81.94999695,82.01000214,82.33999634,82.69000244,83.13999939,83.51000214,83.91999817,84.41000366,84.76000214,85.12000275,85.44000244,85.73000336,86.01999664,86.26999664,,
Japan,"Employment in services, female (% of female employment) (modeled ILO estimate)",69.73000336,71.26000214,72.12000275,72.90000153,73.94999695,75.30000305,76.25,77.15000153,77.87000275,78.36000061,78.80000305,79.30999756,80.59999847,81.29000092,81.76999664,82.08999634,82.25,82.31999969,82.30999756,82.73999786,82.86000061,82.83999634,83.15000153,,
Kazakhstan,"Employment in services, female (% of female employment) (modeled ILO estimate)",54,53.93999863,54.68000031,55.18000031,56.08000183,55.61999893,55.81999969,57.65000153,57.77999878,58.31000137,58.31999969,59.31999969,60.50999832,61.16999817,62.31000137,63.40000153,64.58999634,68.06999969,71.41999817,72.40000153,73.25,74.04000092,74.91999817,,
Kenya,"Employment in services, female (% of female employment) (modeled ILO estimate)",36.47999954,36.88000107,37.00999832,35.70000076,34.47000122,33.13000107,31.89999962,30.73999977,29.59000015,29.59000015,29.93000031,30.28000069,30.77000046,31.48999977,32.22999954,32.97000122,33.75999832,34.58000183,35.45000076,36.31999969,37.22999954,38.13999939,39.04000092,,
Kyrgyz Republic,"Employment in services, female (% of female employment) (modeled ILO estimate)",41.36000061,40.88999939,38.41999817,37.97000122,38.15999985,43.90000153,47.11999893,50.40999985,52.40000153,53.90999985,55.18000031,55.24000168,56.22000122,57.13999939,58.09999847,59.04000092,56.04000092,53.88999939,57.27000046,60.81000137,64.84999847,65.80000305,66.31999969,,
Cambodia,"Employment in services, female (% of female employment) (modeled ILO estimate)",13.64000034,14.02000046,14.52999973,15.48999977,18.69000053,20.01000023,20.87999916,22.37999916,23.45999908,24.77000046,26.17000008,25.93000031,25.85000038,25.82999992,25.79000092,28.03000069,30.47999954,29.06999969,31.06999969,35.22999954,35.27999878,35.95000076,37.13999939,,
Kiribati,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.","Employment in services, female (% of female employment) (modeled ILO estimate)",66.25,67.25,68.26000214,68.66000366,70.19000244,71.33999634,71.95999908,73.16000366,74.94999695,75.91999817,76.52999878,77.25,78.73000336,78.76999664,78.86000061,79.70999908,77.81999969,80.61000061,80.87000275,81.69000244,81.55000305,81.76999664,82.36000061,,
Kuwait,"Employment in services, female (% of female employment) (modeled ILO estimate)",97.16999817,97.26000214,97.33000183,97.37999725,97.5,97.58999634,97.63999939,97.69999695,97.77999878,97.44999695,96.98999786,96.30000305,96.41999817,96.5,96.56999969,96.54000092,96.55999756,96.59999847,96.68000031,96.76000214,96.87999725,96.93000031,97,,
Latin America & Caribbean (excluding high income),"Employment in services, female (% of female employment) (modeled ILO estimate)",73.50314521,73.95909566,73.89283571,73.94183803,73.80187843,74.05481654,74.42180607,74.54660683,74.46501416,75.29687519,76.0541515,76.60213733,77.60404382,78.1173199,78.67703864,78.78199274,79.47660528,79.63268299,79.87329216,80.18438732,80.1285772,80.01629665,80.59262706,,
Lao PDR,"Employment in services, female (% of female employment) (modeled ILO estimate)",8.989999771,9.710000038,10.18000031,10.88000011,11.56999969,12.18000031,13.01000023,13.98999977,14.89999962,15.51000023,16.62000084,17.80999947,18.64999962,19.72999954,20.47999954,21.23999977,22.12999916,23.12999916,23.93000031,24.60000038,25.37999916,26.18000031,27.09000015,,
Lebanon,"Employment in services, female (% of female employment) (modeled ILO estimate)",65.33999634,65.75,66.52999878,67.27999878,67.87999725,68.48999786,69.08000183,69.44000244,69.98999786,70.80999756,71.13999939,71.43000031,71.59999847,71.79000092,72.33999634,72.73999786,73.06999969,73.52999878,74.08000183,74.62999725,75.33000183,76.26000214,77.58999634,,
Liberia,"Employment in services, female (% of female employment) (modeled ILO estimate)",36.34999847,37.63000107,38.79999924,40.45999908,41.18000031,42.08000183,40.83000183,41.31000137,42.06999969,43.09999847,44.34999847,45.31999969,46.18000031,47.13000107,48.31000137,49.52999878,50.81999969,51.40999985,51.95000076,52.63999939,53.36999893,53.93000031,54.50999832,,
Libya,"Employment in services, female (% of female employment) (modeled ILO estimate)",48.68999863,49.59999847,50.15999985,50.56999969,51.59000015,52.25999832,52.25999832,52.84999847,53,53.56999969,54.22000122,54.99000168,56.24000168,56.91999817,58.34999847,59.72000122,61.52000046,63.52999878,65.06999969,66.20999908,66.16999817,66.36000061,67.13999939,,
St. Lucia,"Employment in services, female (% of female employment) (modeled ILO estimate)",71.05999756,69.98000336,71.19999695,71.29000092,73.79000092,75.86000061,77.91000366,78.30999756,78.48000336,80.01000214,81.19999695,81.83000183,82.83000183,83.83000183,84.68000031,85.69000244,86.62999725,87.48000336,88.25,88.91000366,89.51000214,88.61000061,90.76999664,,
Latin America & Caribbean,"Employment in services, female (% of female employment) (modeled ILO estimate)",74.45966588,74.92152829,74.86977409,74.94738948,74.83021875,75.05237936,75.37052778,75.50477956,75.46520916,76.24845469,76.95474535,77.45529914,78.40728198,78.91479142,79.45416631,79.54933352,80.19264725,80.36436383,80.59454625,80.89255507,80.83703481,80.7381572,81.22009793,,
Least developed countries: UN classification,"Employment in services, female (% of female employment) (modeled ILO estimate)",18.96779507,19.26208521,19.54070471,19.63554121,20.01271538,20.34289762,20.69987397,21.19948015,21.56425404,22.25344065,22.77050141,23.38926187,23.99247159,24.52792908,25.0800204,25.86863359,26.3999911,26.96157122,27.67075883,28.38688381,29.21647393,29.90322916,30.52227793,,
Low income,"Employment in services, female (% of female employment) (modeled ILO estimate)",18.34908357,18.60631294,18.99053119,18.79227564,18.97925349,19.11509544,19.22246315,19.57646453,19.78477327,20.45233699,21.14631257,21.98876813,22.74047266,23.61379736,24.54968116,25.54983669,26.07378699,26.77844184,27.56159252,28.16147964,28.75807396,29.38420152,30.0780611,,
Liechtenstein,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,"Employment in services, female (% of female employment) (modeled ILO estimate)",30.04999924,27.61000061,28.18000031,29,29.88999939,30.86000061,31.65999985,32.52000046,33.38000107,34.36000061,35.29999924,36.25999832,37.22000122,37.38000107,38.77999878,40.11000061,40.90999985,41.58000183,42.22999954,44.02999878,43.41999817,45.50999832,46.5,,
Lower middle income,"Employment in services, female (% of female employment) (modeled ILO estimate)",27.74160487,28.07146908,28.14232211,28.32816912,28.74275899,29.03647448,29.13603458,29.76323594,29.95383066,31.10836515,31.90977455,32.62197371,33.57197176,34.28076408,35.58265498,36.96936448,37.70699704,38.46588154,39.24384824,40.28277954,41.18246287,42.38509759,43.0648147,,
Low & middle income,"Employment in services, female (% of female employment) (modeled ILO estimate)",34.05173212,34.42340577,34.48690546,34.81905695,35.27180783,35.92063115,36.4034795,37.48711526,37.98801558,39.0241143,39.67084153,40.5784687,41.59471458,42.25950984,43.38067647,44.264163,45.67253486,47.02685052,48.09172671,49.06048431,49.99515134,50.80060598,51.77659813,,
Lesotho,"Employment in services, female (% of female employment) (modeled ILO estimate)",29.65999985,30.11000061,30.63999939,31.22999954,31.82999992,32.47000122,33.34000015,34.13000107,35.06000137,35.86999893,36.84000015,37.79999924,38.83000183,39.84000015,40.81999969,41.86999893,42.86999893,43.75999832,44.59000015,45.59000015,46.52999878,47.40000153,48.36999893,,
Late-demographic dividend,"Employment in services, female (% of female employment) (modeled ILO estimate)",37.34997258,37.81679349,37.86481325,38.37430795,38.90213345,40.00282384,40.85056452,42.38223597,43.24304633,44.30451365,44.94108033,45.98154767,47.14140021,47.82984938,48.90403281,49.43318829,51.50613571,53.51393054,54.9640056,56.13433986,57.40393311,58.12988621,59.62430309,,
Lithuania,"Employment in services, female (% of female employment) (modeled ILO estimate)",60.58000183,61.04999924,62.59000015,63.83000183,66.02999878,65.41999817,64.06999969,66.76000214,67.73000336,69.19999695,71.66000366,75.12000275,75.68000031,76.90000153,77.13999939,77.48999786,77.70999908,77.06999969,76.91000366,78.90000153,79.04000092,78.69000244,79.30000305,,
Luxembourg,"Employment in services, female (% of female employment) (modeled ILO estimate)",92.16999817,91.55999756,91.62000275,92.12999725,92.30000305,92.44999695,92.05000305,91.97000122,93.12000275,93.62000275,93.30000305,92.47000122,95.01999664,94.30000305,94.95999908,95.16999817,94.79000092,94.91999817,94.86000061,94.72000122,96,95.43000031,95.25,,
Latvia,"Employment in services, female (% of female employment) (modeled ILO estimate)",61.90000153,63.61999893,67.15000153,68.29000092,69.56999969,72.45999908,71.48000336,72.56999969,74.77999878,75.20999908,76.73000336,76.83000183,78.55999756,80.69000244,80.73000336,81.13999939,81.56999969,82.68000031,82.23000336,81.61000061,82.94000244,82.98000336,83.73000336,,
"Macao SAR, China","Employment in services, female (% of female employment) (modeled ILO estimate)",86.62999725,87.08999634,87.69999695,89.01999664,87.73000336,88.83000183,89.94000244,90.94999695,91.26000214,92.40000153,94.47000122,93.91999817,95.41000366,96.11000061,96.41999817,96.55000305,96.62000275,95.80999756,95.77999878,96.38999939,97.31999969,97.48999786,97.58999634,,
St. Martin (French part),"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,"Employment in services, female (% of female employment) (modeled ILO estimate)",21.86000061,22,22.51000023,22.89999962,23.09000015,23.82999992,24.42000008,22.77000046,22.62000084,24.03000069,24.45999908,24.77000046,25.29000092,25.79999924,26.28000069,27.88999939,28.89999962,29.79000092,30.60000038,31.62000084,32.47999954,33.52000046,34.58000183,,
Monaco,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,"Employment in services, female (% of female employment) (modeled ILO estimate)",48.43999863,44.59999847,42.20999908,39.79999924,39.31000137,40.50999832,46.25,48.31999969,48.34999847,55.52999878,57.56999969,58.13000107,61.93000031,63.22999954,63.59999847,64.04000092,62.31000137,61.04000092,58.52000046,57.70000076,59.54000092,66.44999695,68.08000183,,
Madagascar,"Employment in services, female (% of female employment) (modeled ILO estimate)",12.76000023,12.97999954,13.27999973,13.57999992,13.97999954,14.13000011,14.63000011,15.34000015,15.88000011,17.21999931,18.63999939,20.20999908,21.62000084,23.06999969,24.65999985,26.34000015,27.12000084,27.85000038,28.57999992,29.22999954,29.84000015,30.46999931,31.12999916,,
Maldives,"Employment in services, female (% of female employment) (modeled ILO estimate)",48,48.97000122,50.09999847,51.56999969,53.45999908,54.88999939,56.11999893,60.15999985,64.88999939,68.08000183,71.55000305,74.69999695,77.58000183,77.41999817,77.09999847,76.95999908,76.66000366,76.29000092,75.91000366,75.38999939,75.30999756,75.26000214,75.36000061,,
Middle East & North Africa,"Employment in services, female (% of female employment) (modeled ILO estimate)",50.96470181,52.34274879,53.03387627,51.80735059,53.5075857,54.90998361,53.92386173,52.57271467,53.19464238,54.444634,54.4402113,56.93263412,57.86605412,59.98542369,61.46862105,63.49650107,63.1145437,63.65641411,64.66282486,65.10926534,65.38204399,68.9630969,70.19139338,,
Mexico,"Employment in services, female (% of female employment) (modeled ILO estimate)",71.47000122,71.80000305,71.62999725,71.25,72.26000214,73.26999664,74.22000122,74.98000336,75.76000214,76.51999664,77.26999664,78.08999634,79.76999664,79.80000305,79.91000366,79.79000092,79.69999695,79.54000092,79.41999817,79.15000153,78.55999756,78.59999847,79.33000183,,
Marshall Islands,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,"Employment in services, female (% of female employment) (modeled ILO estimate)",35.39220501,35.78317049,35.83009006,36.21893642,36.71077434,37.42463759,37.96087334,39.13003257,39.67661974,40.76953271,41.43187783,42.38173686,43.45701564,44.13462767,45.31123791,46.21931117,47.76268624,49.22446046,50.3619885,51.42317795,52.44641348,53.32523679,54.38175321,,
North Macedonia,"Employment in services, female (% of female employment) (modeled ILO estimate)",40.61999893,41.43000031,42.25,43.06000137,44.36000061,45.72000122,47.11000061,48.40999985,49.33000183,50.40999985,54.04000092,54.75,55.20000076,55.43999863,55.75,57.93999863,53.97000122,55.45999908,58.04999924,59.18000031,59.41999817,58.47999954,60.79999924,,
Mali,"Employment in services, female (% of female employment) (modeled ILO estimate)",17.89999962,18.32999992,18.78000069,18.80999947,19.77000046,20.15999985,20.72999954,21.04999924,21.75,22.04000092,22.55999947,23.19000053,23.68000031,24.35000038,25.19000053,25.78000069,26.02000046,27.12000084,32.02999878,32.29000092,30.78000069,31.10000038,32.15999985,,
Malta,"Employment in services, female (% of female employment) (modeled ILO estimate)",72.33000183,72.94000244,73.58999634,74.56999969,76.55999756,77.40000153,80.83000183,82.44000244,82.47000122,84.01999664,85.88999939,88.22000122,87.08999634,86.37000275,86.91999817,88.73999786,87.98000336,89.19999695,90.98000336,91.12999725,90.12999725,90.70999908,90.77999878,,
Myanmar,"Employment in services, female (% of female employment) (modeled ILO estimate)",29.72999954,30,29.95999908,30.5,30.64999962,31.12999916,31.95000076,32.31000137,32.54999924,33.02999878,33.18999863,33.75,34.11999893,34.04000092,34.52999878,34.77999878,34.95999908,35.00999832,35.38000107,37.15000153,39.09999847,40.47000122,40.59999847,,
Middle East & North Africa (excluding high income),"Employment in services, female (% of female employment) (modeled ILO estimate)",42.84920283,44.41599044,45.33937275,43.98503938,45.94065162,47.41306456,46.2795937,44.67695783,45.16990467,46.32794339,46.20928836,48.41118474,49.33972697,51.2762434,52.43567831,54.85406588,54.17831016,54.56427365,55.75497561,56.38954272,56.74144406,60.83591273,61.40399959,,
Montenegro,"Employment in services, female (% of female employment) (modeled ILO estimate)",74.23000336,74.5,75.16999817,75.70999908,76.44000244,77.44999695,78.06999969,80.55999756,82.01999664,82.26000214,81.79000092,83.16999817,84.72000122,85.61000061,86.19999695,86.84999847,89.66999817,87.86000061,83.80999756,84.80000305,85.88999939,84.98999786,85.55999756,,
Mongolia,"Employment in services, female (% of female employment) (modeled ILO estimate)",39.29000092,38.91999817,39.52999878,42.45000076,42.93999863,44.70000076,45.34999847,49.15000153,48.86000061,49.63999939,49.22999954,49.36000061,50.54000092,56.22999954,55.56999969,54.47000122,58.00999832,60.15999985,60.13999939,59.45999908,61.93000031,62.00999832,62.22000122,,
Northern Mariana Islands,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,"Employment in services, female (% of female employment) (modeled ILO estimate)",7.869999886,8.069999695,8.399999619,8.390000343,8.840000153,9.579999924,9.829999924,10.14000034,10.43999958,10.92000008,11.30000019,11.78999996,12.22999954,12.63000011,13.09000015,13.59000015,14.09000015,14.69999981,15.32999992,15.78999996,16.30999947,16.69000053,17,,
Mauritania,"Employment in services, female (% of female employment) (modeled ILO estimate)",43.5,44.22000122,44.86999893,45.65000153,46.38000107,47.09999847,48.06999969,48.84999847,49.77000046,50.93999863,51.54000092,52.18000031,52.88000107,53.63999939,54.36999893,55.13000107,55.93000031,56.72000122,57.54999924,58.27999878,58.97000122,59.79999924,60.63000107,,
Mauritius,"Employment in services, female (% of female employment) (modeled ILO estimate)",45.93999863,46.02999878,46.72000122,47.74000168,51.50999832,54.97999954,55.72000122,60.56000137,62.15999985,64.56999969,65.81999969,66.93000031,68.26999664,70.94000244,72.72000122,73.54000092,74.66000366,75.83999634,76.97000122,78.13999939,79.23000336,80.22000122,80.94000244,,
Malawi,"Employment in services, female (% of female employment) (modeled ILO estimate)",8.470000267,8.699999809,8.930000305,9.149999619,9.119999886,9.319999695,9.579999924,9.899999619,10.10999966,10.31999969,10.64999962,11.14000034,11.60000038,11.97999954,12.35000038,12.64000034,13.02000046,13.46000004,13.72999954,14.02000046,14.43000031,14.76000023,15.13000011,,
Malaysia,"Employment in services, female (% of female employment) (modeled ILO estimate)",55.86999893,56.59000015,57.68999863,56.99000168,58.27000046,61.11999893,62.18000031,64.69999695,65.48999786,65.30000305,67.59999847,68.80000305,71.41000366,71.29000092,72.22000122,71.73000336,71.98999786,72.36000061,72.83999634,73.19000244,72.66999817,73.63999939,74.05999756,,
North America,"Employment in services, female (% of female employment) (modeled ILO estimate)",85.56291506,85.83088702,86.12739159,86.48507228,87.28695343,88.08261012,88.31752262,88.62610929,88.87966456,89.09879653,89.195934,89.6512846,90.57366437,90.75012297,90.44520645,90.42260144,90.47387015,90.42883531,90.41221765,90.52668158,90.5422187,90.48557408,90.40017471,,
Namibia,"Employment in services, female (% of female employment) (modeled ILO estimate)",52.68999863,56.40000153,60.18999863,64.04000092,64.19999695,64.76999664,65.05999756,65.27999878,65.95999908,66.26000214,66.43000031,66.63999939,67,67.51000214,67.84999847,68.18000031,63.95999908,64.51000214,70.16999817,75.01000214,73.18000031,71.30999756,72.01000214,,
New Caledonia,"Employment in services, female (% of female employment) (modeled ILO estimate)",86.94000244,87.30999756,87.80000305,88.33000183,88.81999969,89.29000092,89.77999878,90.26999664,90.58999634,90.76000214,90.62999725,90.54000092,90.69000244,90.87000275,90.88999939,90.91999817,90.98999786,91.19999695,91.29000092,91.37999725,91.51999664,91.61000061,91.68000031,,
Niger,"Employment in services, female (% of female employment) (modeled ILO estimate)",11.85000038,12.39000034,12.53999996,12.56999969,13.15999985,13.56000042,13.82999992,13.88000011,14.43999958,14.88000011,15.10000038,15.71000004,15.81000042,16.45000076,16.65999985,17.21999931,17.60000038,18.20999908,18.64999962,19.32999992,19.84000015,20.62000084,21.18000031,,
Nigeria,"Employment in services, female (% of female employment) (modeled ILO estimate)",42.38999939,43.00999832,43.59999847,44.43000031,45.36999893,46.75999832,47.65999985,48.63000107,49.74000168,50.88999939,52.06000137,53.25,54.52000046,55.79000092,57.04000092,58.22999954,59.43000031,60.27000046,60.99000168,61.66999817,62.34999847,62.95000076,63.56999969,,
